Noise,N,0
0.0276,100,1.7718
0.0138,100,0.9991
0.0028,100,1.7392
0.0271,200,1.6776
0.0128,200,1.5286
0.0027,200,1.5039
0.0263,400,1.4003
0.0132,400,1.3623
0.0027,400,1.1209
0.0264,800,1.3486
0.0137,800,1.2804
0.0027,800,1.1300
0.0265,1600,1.1257
0.0137,1600,1.2204
0.0027,1600,1.0592
