Noise,N,0
0.0276,100,1.3149
0.0138,100,1.0806
0.0028,100,1.1216
0.0271,200,1.0089
0.0128,200,1.0925
0.0027,200,1.1447
0.0263,400,0.7245
0.0132,400,0.7791
0.0027,400,1.3118
0.0264,800,0.6669
0.0137,800,0.5700
0.0027,800,1.1390
0.0265,1600,0.5144
0.0137,1600,0.5934
0.0027,1600,0.8876
