Noise,N,0
0.027573967160944953,100,1.1269015396368156
0.01375830884346064,100,0.8210339392773658
0.002848441995512598,100,1.17377205851169
0.027107406259210286,200,1.2034676571614025
0.012842738006133295,200,1.196330736734919
0.002662755587236647,200,1.1963890039845106
0.026307640808096576,400,1.1666753023512615
0.013180998202943571,400,1.0638783388935136
0.0026994857509106272,400,1.0959478264977176
0.02644737088692275,800,1.0945798420169246
0.013688385463636954,800,1.0850999739745424
0.0026960730522389374,800,0.9554702453641896
0.026509942990730787,1600,0.923250674674776
0.01365928605022237,1600,1.0766962444363282
0.0026975704381844616,1600,1.0094428609832244
