Noise,N,0,1,2
0.027573967160944953,100,0.6829210384200243,1.170006051113804,0.5531008342720091
0.01375830884346064,100,0.6582128778918631,1.0807503305755537,0.2201322448438182
0.002848441995512598,100,0.32097369833535105,0.5770657402820026,1.1650295745842385
0.027107406259210286,200,0.5816090300718942,0.6734606280275931,0.6301484439266465
0.012842738006133295,200,0.5302566973634393,0.70599523052267,0.6596178953737428
0.002662755587236647,200,0.4724810333459063,0.7247004337853535,1.015089635094715
0.026307640808096576,400,0.29228377832808217,0.5037356871708265,0.7871137832007169
0.013180998202943571,400,0.2891721900148437,0.7067021111925652,0.8656150552305768
0.0026994857509106272,400,0.5252041219640764,0.8177895884999788,0.9610477251337493
0.02644737088692275,800,0.1916197721693959,0.4956264135231232,0.42313006234289896
0.013688385463636954,800,0.29723688293284345,0.4888482230679608,0.6438659369991528
0.0026960730522389374,800,0.5238889949500076,0.7978822366795061,0.9474922668531258
0.026509942990730787,1600,0.21284829048402892,0.2424857176187441,0.5066792420195692
0.01365928605022237,1600,0.2774800257290717,0.2025827738819972,0.4640755992125693
0.0026975704381844616,1600,0.3227121161106531,0.5010762658596175,0.6700961880737244
