Noise,N,0
0.0276,100,1.1269
0.0138,100,0.8210
0.0028,100,1.1738
0.0271,200,1.2035
0.0128,200,1.1963
0.0027,200,1.1964
0.0263,400,1.1667
0.0132,400,1.0639
0.0027,400,1.0959
0.0264,800,1.0946
0.0137,800,1.0851
0.0027,800,0.9555
0.0265,1600,0.9233
0.0137,1600,1.0767
0.0027,1600,1.0094
