Noise,N,0
0.027573967160944953,100,0.01239224821213669
0.01375830884346064,100,0.29096048572555294
0.002848441995512598,100,0.041296138073917514
0.027107406259210286,200,0.0009435959016766193
0.012842738006133295,200,0.0039150155941532075
0.002662755587236647,200,0.0006839467957399427
0.026307640808096576,400,0.0006707107017613963
0.013180998202943571,400,0.00020361375520231453
0.0026994857509106272,400,1.2546279514495132e-05
0.02644737088692275,800,0.008775577523040827
0.013688385463636954,800,0.00018249559743361218
0.0026960730522389374,800,7.732889744634348e-06
0.026509942990730787,1600,0.0007357942562091323
0.01365928605022237,1600,0.007720716799820439
0.0026975704381844616,1600,0.01231037557825632
