Noise,N,0
0.0276,100,-86.8288
0.0138,100,-121.7140
0.0028,100,-65.3347
0.0271,200,-132.0892
0.0128,200,-111.9767
0.0027,200,-10.3759
0.0263,400,-188.1785
0.0132,400,-265.3063
0.0027,400,-343.6511
0.0264,800,-785.3260
0.0137,800,-1034.4970
0.0027,800,-1510.3067
0.0265,1600,-2216.9169
0.0137,1600,-2891.9861
0.0027,1600,-4330.8521
