Noise,N,0
0.0010,100,-432.2093
0.0000,100,-505.7038
0.0010,200,-939.8992
0.0000,200,-1094.3930
0.0010,400,-1959.9441
0.0000,400,-2280.8211
0.0010,800,-4004.1819
0.0000,800,-4661.6198
0.0010,1600,-8106.7336
0.0000,1600,-9438.9147
