Noise,N,0
0.001,100,2.126265565560719e-06
0.0,100,1e-06
0.001,200,2.03432550577205e-06
0.0,200,1e-06
0.001,400,1.9549239714575515e-06
0.0,400,1e-06
0.001,800,1.996441447463743e-06
0.0,800,1e-06
0.001,1600,1.998533994489936e-06
0.0,1600,1e-06
