Noise,N,0
0.0010,100,0.5543
0.0000,100,0.5286
0.0010,200,0.5022
0.0000,200,0.4857
0.0010,400,0.4393
0.0000,400,0.4558
0.0010,800,0.4181
0.0000,800,0.4187
0.0010,1600,0.3906
0.0000,1600,0.3957
