Noise,N,0,1,2,3,4
0.001,100,0.9999999955179906,1.0,1.0,1.0,1.0
0.0,100,0.9999999999999996,0.9999999999999998,1.0,1.0,1.0
0.001,200,0.9999999972454928,1.0,1.0,1.0,1.0
0.0,200,1.0,0.9999999999999996,1.0,1.0,1.0
0.001,400,0.9999999934330609,0.9999999972170902,1.0,1.0,1.0
0.0,400,0.9999999999999996,0.9999999999999996,0.9999999999999998,1.0,1.0
0.001,800,0.9999999999999998,1.0,0.9999999999999998,1.0,1.0
0.0,800,0.9999999999999998,1.0,1.0,1.0,1.0
0.001,1600,1.0000000023404825,0.9999999999999996,0.9999999999999996,1.0,1.0
0.0,1600,0.9999999999999998,0.9999999999999998,1.0,1.0,1.0
