Noise,N,0
0.0010,100,0.5498
0.0000,100,0.5286
0.0010,200,0.5077
0.0000,200,0.4857
0.0010,400,0.4787
0.0000,400,0.4558
0.0010,800,0.4195
0.0000,800,0.4190
0.0010,1600,0.4132
0.0000,1600,0.3964
