Noise,N,x0,x1,x2,x3,x4
0.001,100,0.9999999958488792,5.902981908261922e-06,-5.367141678182395e-05,3.5192926393958335e-05,9.617079342289505e-07
0.001,100,3.51825063817538e-05,8.721957546094365e-10,0.4999999985322439,-0.4999999987627674,4.685456397602674e-11
0.001,100,5.352244195713349e-05,0.5000000014823381,0.4999999971202586,2.307377445216631e-09,8.21360762404306e-11
0.001,100,9.61707938279884e-07,1.8292003693201792e-11,-2.1014976151493425e-11,2.0757354862973928e-11,-0.9999999999990764
0.001,100,-5.743587250195222e-06,0.4999999999668014,-8.639217927842317e-10,-0.4999999995331686,7.215936644374866e-12
0.0,100,1.0,0.0,0.0,0.0,0.0
0.0,100,0.0,0.5,0.0,0.0,0.0
0.0,100,0.0,0.0,0.0,0.0,0.0
0.0,100,0.0,0.0,0.0,0.5,-0.0
0.0,100,0.0,0.0,0.0,0.0,0.0
0.001,200,0.9999999997812492,-1.1753437093414259e-05,-8.300908724707528e-06,-3.3153489817263836e-06,8.496670443452699e-07
0.001,200,1.1710391501997367e-05,0.4999999998622737,0.4999999998943193,-5.557650768381165e-11,7.414263027478192e-12
0.001,200,-8.323508951745546e-07,0.5000000000125381,9.01645771918693e-12,4.243374236951258e-12,0.4999999999992774
0.001,200,3.312360282780495e-06,-2.2178878382328886e-11,-1.7774052614428512e-11,0.4999999999890255,-0.4999999999986112
0.001,200,8.323649467438314e-06,-8.974819270060186e-11,0.499999999930674,-0.5000000000373918,5.1397471262561115e-12
0.0,200,1.0,0.0,0.0,0.0,0.0
0.0,200,0.0,0.0,0.0,0.0,0.0
0.0,200,0.0,0.0,0.0,0.0,0.0
0.0,200,0.0,0.0,0.0,0.0,0.0
0.0,200,0.0,0.0,0.0,0.0,0.0
0.001,400,0.9999999951700804,1.9594828060841808e-05,1.1532032668368067e-05,-6.562427105786919e-05,2.7083831970453503e-06
0.001,400,6.565389225804317e-05,1.2372485599564874e-09,0.5000000006831196,0.4999999956934491,2.539871420286251e-10
0.001,400,1.9553870756021162e-05,-0.4999999996176404,2.1465229127316103e-10,-1.3291907986334965e-09,-0.4999999999270015
0.001,400,-2.7085736275252413e-06,-3.2926722772597876e-11,-1.720110154696565e-11,0.5000000001015035,0.4999999999926638
0.001,400,1.1520796650755092e-05,0.5000000002374979,-0.4999999998663282,-8.343249793345237e-10,4.542880224907681e-11
0.0,400,1.0,0.0,0.0,0.0,0.0
0.0,400,0.0,0.0,0.0,0.0,0.0
0.0,400,0.0,0.0,0.0,0.0,0.0
0.0,400,0.0,0.0,0.0,0.0,0.0
0.0,400,0.0,0.0,0.0,0.0,0.0
0.001,800,0.9999999999999979,2.728938264139084e-08,-4.10093051043296e-08,-2.2025493739361377e-08,8.400269219040006e-09
0.001,800,5.055077869828616e-09,9.88909971487287e-17,0.5,-4.358335929532645e-17,-0.5
0.001,800,-2.402327407546162e-08,0.4999999999999996,2.8135569359546633e-16,-0.4999999999999999,-4.967197019675635e-17
0.001,800,-2.2322303804907842e-08,0.4999999999999995,1.888426098325173e-16,1.4273660508374168e-16,0.5
0.001,800,4.7323794953923795e-08,1.2695019767387574e-15,0.4999999999999985,0.4999999999999992,2.203640527437933e-16
0.0,800,1.0,0.0,0.0,0.0,0.0
0.0,800,0.0,0.0,0.0,0.0,0.0
0.0,800,0.0,0.0,0.0,0.0,0.0
0.0,800,0.0,0.0,0.0,0.5,0.0
0.0,800,0.0,0.0,0.0,0.0,0.0
0.001,1600,0.9999999999615732,5.217928967441676e-06,3.1382772923117995e-06,-7.052961531209287e-07,1.0459999845047957e-07
0.001,1600,-5.314831685984256e-06,0.4999999999721931,-0.5000000000187821,4.320999873393358e-12,-8.748182960036384e-13
0.001,1600,6.964250754998154e-07,3.071542015915383e-12,2.1380150569455466e-12,-4.912181772454005e-13,1.0845081894491505e-13
0.001,1600,-1.0552718804562774e-07,-2.3324277354022823e-13,-1.3740867311901954e-13,3.8823162657568346e-14,-1.099120794378905e-14
0.001,1600,3.1239750994246554e-06,-0.4999999999852457,-0.499999999989889,-2.318979948107701e-12,5.30678035124354e-13
0.0,1600,1.0,-1.469567965101084e-11,9.765285571339383e-09,-5.9454202024083e-10,2.743955310141165e-14
0.0,1600,-5.9454202024083e-10,8.737199068524048e-21,-5.805872611812744e-18,-0.5,-1.631396733541882e-23
0.0,1600,1.469567965101084e-11,0.5,1.4350750845704195e-19,-8.737199068524039e-21,4.032428821452468e-25
0.0,1600,-2.743955310141165e-14,4.0324288214524655e-25,-2.6795507198521603e-22,1.631396733541882e-23,0.5
0.0,1600,9.765285571339383e-09,-1.4350750845704195e-19,-0.4999999999999999,-5.805872611812744e-18,0.5
