Noise,N,0,1,2,3,4
0.001,100,0.999999984263626,0.9999999906463184,0.9999999930232024,0.9999999995324288,1.0
0.0,100,0.9999999999999996,0.9999999999999998,1.0,1.0,1.0
0.001,200,0.9999999994803944,1.000000000116664,0.9999999999178908,1.0000000003371707,1.0
0.0,200,0.9999999999999998,0.9999999999999998,1.0,1.0,1.0
0.001,400,0.999999982834422,0.9999999819084391,0.9999999832436426,0.9999999993051366,1.0
0.0,400,0.9999999999999996,0.9999999999999996,1.0,1.0,1.0
0.001,800,0.9999999999999996,0.9999999999999998,0.9999999999999998,1.0,1.0
0.0,800,1.0,1.0,1.0,1.0,1.0
0.001,1600,0.9999999996177606,0.9999999996728446,0.99999999927066,0.9999999996830514,1.0
0.0,1600,0.9999999999999998,0.9999999999999998,1.0,1.0,1.0
