Noise,N,0
0.001,100,-432.20934174274055
0.0,100,-505.70380794284785
0.001,200,-939.8991676032507
0.0,200,-1094.393000559454
0.001,400,-1959.9440802009872
0.0,400,-2280.8210979518385
0.001,800,-4004.1818855018846
0.0,800,-4661.619821455002
0.001,1600,-8106.733606044518
0.0,1600,-9438.914741378998
