Noise,N,0
0.0000,100,0.0000
0.0010,100,0.0108
0.0000,200,0.0380
0.0010,200,0.1113
0.0000,400,0.0404
0.0010,400,0.1336
0.0000,800,0.1284
0.0010,800,0.1284
0.0000,1600,0.1267
0.0010,1600,0.1537
