Noise,N,0
0.0000,100,0.0047
0.0010,100,0.0156
0.0000,200,0.0119
0.0010,200,0.0114
0.0000,400,0.0029
0.0010,400,0.0072
0.0000,800,0.0100
0.0010,800,0.0093
0.0000,1600,0.0064
0.0010,1600,0.0064
