Noise,N,0,1,2,3,4
0.0000,100,0.4612,0.6052,0.7593,0.9157,1.0000
0.0010,100,0.5027,0.7293,0.9221,1.0000,1.0000
0.0000,200,0.4863,0.6220,0.7269,0.8584,1.0000
0.0010,200,0.4394,0.5814,0.6902,0.8629,1.0000
0.0000,400,0.4636,0.5574,0.6760,0.8791,1.0000
0.0010,400,0.4706,0.5694,0.6934,0.8552,1.0000
0.0000,800,0.4691,0.5885,0.7404,0.8489,1.0000
0.0010,800,0.4452,0.5742,0.7197,0.8520,1.0000
0.0000,1600,0.4439,0.5275,0.7060,0.8486,1.0000
0.0010,1600,0.4428,0.6489,0.7424,0.8401,1.0000
