Noise,N,0
0.0010,100,1.7264
0.0000,100,1.3940
0.0010,200,1.5024
0.0000,200,1.3774
0.0010,400,0.8445
0.0000,400,1.3321
0.0010,800,1.6459
0.0000,800,0.7731
0.0010,1600,0.6746
0.0000,1600,0.3995
