Noise,N,0
0.0000,100,-119.2284
0.0250,100,-99.3575
0.0000,200,-220.0265
0.0250,200,-234.6125
0.0000,400,-385.5909
0.0250,400,-448.0964
0.0000,800,-825.3823
0.0250,800,-814.1649
0.0000,1600,-1631.5889
0.0250,1600,-1740.8003
