Noise,N,x0,x1,x2,x3,x4
0.0,100,0.7570032465278871,-0.02365873543088097,0.5268810030183975,-0.3833172828591396,0.02117900065816207
0.0,100,0.1859381740425808,-0.5008568601902,0.0614896957289965,0.4580740376681174,0.0010334001522279645
0.0,100,-0.2419421730416477,0.5018852993687237,0.4345552684930388,0.04750537835242046,-0.0013493594642525588
0.0,100,0.17483834897856426,-0.001395413438195549,0.047676258894362236,0.4653512344621106,0.5009952781136006
0.0,100,0.2862346440060337,-0.0013822963643580534,-0.4078308024774635,-0.06315180105893665,-0.4984422564092439
0.025,100,-0.41862558066121147,-0.4334192873565702,3.1126471825733296e-05,0.4641478067608449,0.6484165213206465
0.025,100,-0.22436912572465245,-0.06303724336812982,-0.5000781584395451,-0.4300329544723345,0.10183763729477653
0.025,100,0.0916326140613404,0.022323005932721417,-0.0002579782023861716,-0.518914808610145,0.4766628389839727
0.025,100,-0.4110774275547368,0.8738892435362866,-0.0004080805935528931,0.14501325758120226,0.21442121919444146
0.025,100,0.3401525573180383,0.08699869415342651,-0.4994817140676774,-0.10495841596700307,0.34034538925164715
0.0,200,-0.21480179598760898,-0.19969291420222654,0.5465742481586584,0.4408712034765824,-0.6484942490285983
0.0,200,0.06751491307358287,0.005378971591672388,-0.531860409789847,-0.013081782005028771,-0.4677725358009034
0.0,200,0.24302187686109794,0.5329248706117886,-0.0923109093769337,-0.08160324583544726,-0.380871895322878
0.0,200,0.3702121069482319,-0.4455111593673651,0.3274097856953079,-0.13318573418147492,0.21037605192356126
0.0,200,0.4316480752310588,0.06412258633996029,-0.1976617868565642,0.8430993715386017,0.2435804680986572
0.025,200,0.5408462645944154,-0.484892254044888,0.2331218511431668,-0.23305645103461645,0.6024235458197333
0.025,200,-0.07118073492183019,0.5287463693737857,-0.01404381291041325,0.01108990577403788,0.4685307636137684
0.025,200,-0.14351093236930096,-0.4575254464021501,-0.5184415453263157,0.01719981651986641,-0.050575332304995065
0.025,200,-0.41387927675861136,0.12940343505939755,-0.0520608282584899,-0.4436806340067602,0.3349578853854985
0.025,200,0.0022091988594644674,-0.004639618408388828,-0.4970955474610291,-0.5015022625802134,0.003818547819436961
0.0,400,0.5862316534819667,0.6485576732106559,0.21553356853181832,0.279442549262208,0.3331953527309928
0.0,400,-0.22194966839178715,0.4108964283800088,-0.5303082603590942,-0.03466447984499543,-0.04385404122346849
0.0,400,0.032397636685892836,0.014547822471610709,0.5037069153879452,-0.492656567946802,0.007398073449699821
0.0,400,-0.4600099848208583,0.3096122170790046,-0.060635522782063016,0.420324922266881,-0.09449022407970407
0.0,400,0.330079461572346,0.13981044129503326,0.045057488282189966,0.057884636018114624,-0.9306489235220302
0.025,400,-0.13149188881798726,0.28249322095103124,-0.12718991530075668,-0.29290671427957193,-0.8949073524443953
0.025,400,-0.27887791459546263,-0.4303126119646135,-0.03051096592644175,0.4274384611500757,-0.2239525596636434
0.025,400,-0.12279688126120805,0.03151583776060528,0.9861820149649916,-0.032873627794433265,-0.10139858780574153
0.025,400,0.8970615778980005,-0.22055161718486094,0.09655462712891158,0.22991704545500305,-0.2904750280100153
0.025,400,0.29162609739868856,0.42760210314414815,0.031706645159083585,-0.4244903190516727,0.2329821804442641
0.0,800,0.5730495559372791,0.03776246278771736,-0.2966342555305547,-0.24554648123139486,-0.7222416684609237
0.0,800,-0.33799388627354315,-0.507580144645762,0.06284802825043932,0.05205522316793513,-0.3491667916438881
0.0,800,0.16504057807295888,-0.4962320626023701,0.4686992303381754,-0.025696334834536923,-0.07863962714963976
0.0,800,-0.02884213074514619,-0.0006678981471470853,-0.4945385800284782,0.5047008492923918,0.010405121410887841
0.0,800,0.24338093184237405,0.005361713484218411,-0.04469304480318638,-0.5364584676986965,0.3841944251969387
0.025,800,0.220724333066652,-0.02476452190605806,-0.3674942996949798,0.901878385718385,0.04708570938908353
0.025,800,0.010297141182332464,-0.5001946514637664,-0.0029831764258790965,0.0075095318328260155,-0.4996557845992309
0.025,800,-0.03643353562038956,-0.4992656111917685,0.010989082344119496,-0.02690400472284045,0.4985796728806754
0.025,800,0.26749231535404683,-0.005495018784821159,-0.5812534795293676,-0.3039534002327837,0.011080576412634465
0.025,800,0.2668947170540312,-0.005233789561768543,-0.5796167744613958,-0.30122696310687136,0.009517119484040652
0.0,1600,0.5566050014262205,0.21542640318140688,0.2550949036446446,0.6198797575131323,-0.4408249950345083
0.0,1600,0.6212188570093922,0.08407155657853099,0.09981703801400596,-0.7526085584638808,-0.17498463018004748
0.0,1600,0.4407235388939804,0.059962269442657534,0.07119044861796595,0.17645031647231854,0.8751850926849869
0.0,1600,0.23513906156391265,-0.4673018318949,-0.4611560460799061,0.09591633149554972,-0.06778654448073765
0.0,1600,-0.013013535318771544,-0.5007963564944724,0.4992524880815559,-0.004585001211216841,0.003786251757521293
0.025,1600,0.1939765049643702,0.9199760813097102,0.16453569031557044,-0.13477288784990538,0.2659382638255483
0.025,1600,0.21267495434967745,0.16564848234210394,-0.4708817486892062,-0.02376977765863844,-0.4526398948924529
0.025,1600,-0.3935947356112246,0.200239803718934,-0.05418866742740558,0.5445887291302309,-0.08863083765008194
0.025,1600,-0.3939945728329819,0.1944735822115924,-0.052610685104702286,0.5426890312443262,-0.08521846175918131
0.025,1600,-0.2151031759270013,-0.1668778684567162,0.4704157772015426,0.02420920024783911,0.4518001697292384
