Noise,N,0
0.0000,100,0.7105
0.0250,100,0.0051
0.0000,200,0.7099
0.0250,200,0.0057
0.0000,400,0.7053
0.0250,400,0.0014
0.0000,800,0.7053
0.0250,800,0.0013
0.0000,1600,0.7018
0.0250,1600,0.0000
