Noise,N,0
0.1420,100,0.0189
0.0704,100,0.0050
0.0141,100,0.0002
0.1399,200,0.0188
0.0705,200,0.0048
0.0142,200,0.0002
0.1400,400,0.0193
0.0706,400,0.0050
0.0141,400,0.0002
0.1394,800,0.0194
0.0705,800,0.0050
0.0141,800,0.0002
0.1399,1600,0.0195
0.0705,1600,0.0050
0.0141,1600,0.0002
