Noise,N,0
0.1000,100,0.7897
0.0500,100,0.8648
0.0100,100,0.5537
0.1000,200,0.8653
0.0500,200,0.8442
0.0100,200,0.5231
0.1000,400,0.9225
0.0500,400,0.7752
0.0100,400,0.5239
0.1000,800,0.9233
0.0500,800,0.6936
0.0100,800,0.4879
0.1000,1600,0.7398
0.0500,1600,0.8859
0.0100,1600,0.7583
