Noise,N,0
0.1420231955411075,100,0.7189573566036244
0.07037930903442637,100,0.6514767429925334
0.014084895580535592,100,0.6785299117953876
0.13986982524520128,200,0.6381031149671168
0.07046010470625326,200,0.6497793281627924
0.014157471968621322,200,0.5895634430700699
0.13995786383757236,400,0.5079491714734051
0.07059738249794054,400,0.5541116992323534
0.01413041687790268,400,0.5362184058190407
0.13939143981900615,800,0.5666636871109716
0.07048927429759728,800,0.5201553517686147
0.014140700577937792,800,0.4722482383906394
0.13986045942694794,1600,0.5048163615461394
0.07053958788802506,1600,0.5217682089520193
0.014142425891663991,1600,0.4754734041106163
