Noise,N,0
0.1,100,1e-05
0.05,100,1e-05
0.01,100,1e-05
0.1,200,1e-05
0.05,200,1e-05
0.01,200,1e-05
0.1,400,1e-05
0.05,400,1e-05
0.01,400,1e-05
0.1,800,1e-05
0.05,800,1e-05
0.01,800,1e-05
0.1,1600,0.009746211653121348
0.05,1600,1e-05
0.01,1600,1e-05
