Noise,N,0
0.1420,100,0.0177
0.0704,100,0.0097
0.0141,100,0.0359
0.1399,200,0.0060
0.0705,200,0.0052
0.0142,200,0.0178
0.1400,400,0.0017
0.0706,400,0.0043
0.0141,400,0.0083
0.1394,800,0.0013
0.0705,800,0.0026
0.0141,800,0.0048
0.1399,1600,0.3534
0.0705,1600,0.0006
0.0141,1600,0.0011
