Noise,N,0
0.1420231955411075,100,-31.15255612298349
0.07037930903442637,100,-94.76848621436561
0.014084895580535592,100,-240.21702975576432
0.13986982524520128,200,-88.13193284636749
0.07046010470625326,200,-213.81836108122693
0.014157471968621322,200,-515.4327798964564
0.13995786383757236,400,-191.13154654859508
0.07059738249794054,400,-454.4994807923143
0.01413041687790268,400,-1080.887823004779
0.13939143981900615,800,-408.5150224836431
0.07048927429759728,800,-943.7480912828262
0.014140700577937792,800,-2206.716545244462
0.13986045942694794,1600,-842.3273638666583
0.07053958788802506,1600,-1925.7654160860516
0.014142425891663991,1600,-4468.8724850445915
