Noise,N,0
0.1420231955411075,100,-100.74492575557215
0.07037930903442637,100,-114.8935324301211
0.014084895580535592,100,-46.17062065362982
0.13986982524520128,200,-229.12709010593647
0.07046010470625326,200,-229.49889477852867
0.014157471968621322,200,-59.854319141396246
0.13995786383757236,400,-516.9342489076753
0.07059738249794054,400,-418.19550007446185
0.01413041687790268,400,-196.14139845424583
0.13939143981900615,800,-999.725662749097
0.07048927429759728,800,-726.8420102164772
0.014140700577937792,800,-352.5272904402031
0.13986045942694794,1600,-1555.563687933486
0.07053958788802506,1600,-1909.6637560299555
0.014142425891663991,1600,-1483.908238462205
