Noise,N,0
0.1420231955411075,100,0.7896592054459408
0.07037930903442637,100,0.8647534155500028
0.014084895580535592,100,0.5536929702797029
0.13986982524520128,200,0.8653219086154894
0.07046010470625326,200,0.8441720321981663
0.014157471968621322,200,0.5231043464505217
0.13995786383757236,400,0.9225047614810022
0.07059738249794054,400,0.7751683458741039
0.01413041687790268,400,0.5238640459582269
0.13939143981900615,800,0.923345915739811
0.07048927429759728,800,0.6935816842394842
0.014140700577937792,800,0.4878757312051625
0.13986045942694794,1600,0.7397738594176451
0.07053958788802506,1600,0.8859363369655736
0.014142425891663991,1600,0.7582769930243822
