Noise,N,0
0.1420,100,0.7190
0.0704,100,0.6515
0.0141,100,0.6785
0.1399,200,0.6381
0.0705,200,0.6498
0.0142,200,0.5896
0.1400,400,0.5079
0.0706,400,0.5541
0.0141,400,0.5362
0.1394,800,0.5667
0.0705,800,0.5202
0.0141,800,0.4722
0.1399,1600,0.5048
0.0705,1600,0.5218
0.0141,1600,0.4755
