Noise,N,0,1,2,3,4
0.1420231955411075,100,0.7342526818298192,18.23490779191509,19589.304110187262,15930.515185891709,20876.376060365277
0.07037930903442637,100,0.7024595001286291,69019.80297142782,74899.86360728327,78666.16220521838,75850.02607015401
0.014084895580535592,100,0.7378019899802913,3313.7265964043754,3377.709466327322,3781.48407626586,3498.443315100005
0.13986982524520128,200,0.7088970601045619,31286.09164346312,27186.396856789215,26765.227805880244,22519.900760366774
0.07046010470625326,200,0.7263371929157524,4272.080533477629,4381.009461057687,16593.817091230918,19669.663940934613
0.014157471968621322,200,0.7188853977069914,45219.430077197816,42365.51413502771,44610.01355484345,41502.14090365864
0.13995786383757236,400,0.6713434055304504,4408.200157402248,4876.114861516579,4105.167708318536,4706.8174071008225
0.07059738249794054,400,0.7158984885356312,10363.02675143254,10745.369212840444,11230.723970669907,10455.142451648604
0.01413041687790268,400,0.7142523910438847,2051.488276663951,2056.899151801624,2110.509704115501,2111.662454543385
0.13939143981900615,800,0.7107182267227471,29232.849182373837,30126.26420205797,29486.913898895753,31678.49086307839
0.07048927429759728,800,0.7012589508558881,36488.50235260273,33684.518824774284,35566.07207317693,36165.68883598165
0.014140700577937792,800,0.6958169639701569,34804.074388487665,36218.25989832697,35844.754123259416,35946.97947928397
0.13986045942694794,1600,0.707583124735035,12230.008082376577,12937.347852581917,12810.699282641228,13659.019408726734
0.07053958788802506,1600,0.7219299645091504,33083.42348822321,32129.764457494064,34552.26843468017,29425.908777790177
0.014142425891663991,1600,0.7125303906178058,84064.71474162933,79919.73805461093,83358.85644776671,78860.88620653246
