Noise,N,0
0.1420231955411075,100,0.7252124396968723
0.07037930903442637,100,0.6515644197464998
0.014084895580535592,100,0.6711210949256807
0.13986982524520128,200,0.6385148864688632
0.07046010470625326,200,0.6312889038488809
0.014157471968621322,200,0.5882507970070388
0.13995786383757236,400,0.5135182465386207
0.07059738249794054,400,0.5540364671031061
0.01413041687790268,400,0.5433459461202492
0.13939143981900615,800,0.5708095989590821
0.07048927429759728,800,0.5200478325349963
0.014140700577937792,800,0.4758616146996546
0.13986045942694794,1600,0.4978340760171386
0.07053958788802506,1600,0.5219366362853365
0.014142425891663991,1600,0.4746984429326565
