Noise,N,0,1,2,3,4
0.0,100,1.9462265469436388,7.294280376186638,80.87821144033022,1821.1162967438765,3953295.329612118
0.001,100,0.24478173801134515,25.224100313696145,667.2825213438567,187464.83444372288,5331296.808969364
0.0,200,0.532499983063859,0.8178635947325158,1.4983752105994137,122902.77649006616,7217716.282938236
0.001,200,95.88575558622894,4143.626073857086,20562.21021433903,847868.9148422803,736046.852479185
0.0,400,0.2623358280210704,1.6724837132125725,97.65934064794308,633831.6089942743,4836655.199687302
0.001,400,0.24894930368251725,0.5037723541097893,27.049393013366732,16401.18607845204,527860.2045450932
0.0,800,10.50972665714892,578.6586975349369,1366317.0219299824,13415593.646330647,1631682.2363610256
0.001,800,173.7069392528584,10465.178331542833,2888.102500479862,835770.8504144908,425696.17448529776
0.0,1600,0.5270910230166383,0.7806285677134563,0.9338499131779684,2173552.957447522,16272839.441059275
0.001,1600,3119.0088662763756,4805.504074099947,22699.64980997255,236859.01514898762,647651.5104952055
