Noise,N,0,1,2,3,4
0.0,100,0.8690086004553644,0.468609118364961,1.4440952989806966,154.1154607760663,40482.33630928848
0.001,100,0.931128561483802,0.5172142325517615,1.3959899871092052,61457.372497096214,54602.44398754759
0.0,200,0.8185480675224874,0.5324854164437094,1.4976383196692888,40309.002708971515,73909.41473715595
0.001,200,0.8789053475363815,0.5201080897685513,0.9601612890027584,71358.97499437633,70767.99426534062
0.0,400,0.8443958563047046,0.5260728890153731,0.9297097131789264,100560.30654524486,76310.79416300045
0.001,400,0.8041374141313784,0.5196636346271389,0.9218522610530212,5373.893551112288,5405.333110404634
0.0,800,0.8010962354228883,0.5307441292601718,0.9388457672574804,403012.2732653368,430032.3962667482
0.001,800,0.7696967902526394,0.5180406505832029,0.9102722354404176,35077.21498840349,35660.82071028449
0.0,1600,0.7768750116367307,0.5247317149174979,0.9309989543606264,332926.46069540764,356285.5574581519
0.001,1600,0.9116380547544176,0.5969096037584567,0.9663572336960641,40040.1214596715,39365.980079840876
