Noise,N,0
0.0000,100,0.7505
0.0250,100,1.3528
0.0000,200,2.0419
0.0250,200,0.7851
0.0000,400,1.0554
0.0250,400,1.0738
0.0000,800,0.5986
0.0250,800,8194.4691
0.0000,1600,0.9954
0.0250,1600,0.4997
