Noise,N,0
0.0,100,-102.3649533806387
0.001,100,-99.69252483953345
0.0,200,-11.067470501911993
0.001,200,-145.14167801458083
0.0,400,-511.82270303614786
0.001,400,-486.82134314085266
0.0,800,-1456.3733291606131
0.001,800,-1091.695172164924
0.0,1600,-5429.0578488273995
0.001,1600,-2269.801527752341
