Noise,N,0
0.0000,100,-92.5589
0.0250,100,-56.3858
0.0000,200,-6.2355
0.0250,200,-105.7292
0.0000,400,-406.2272
0.0250,400,-298.5525
0.0000,800,-1347.8661
0.0250,800,-850.2184
0.0000,1600,-4620.6074
0.0250,1600,-2040.6629
