Noise,N,0,1,2,3,4
0.001,100,0.4940554298628044,0.7918560562181575,0.9996145202026052,1.0,1.0
0.0,100,0.4803007939425903,0.7872122406542988,0.9994852296057828,0.9998915773837984,1.0
0.001,200,0.4239471543015107,0.7456104430028194,0.9999999999564656,1.0,1.0
0.0,200,0.4499223377421315,0.7630824610271063,0.9999999999999998,1.0,1.0
0.001,400,0.4438618345344138,0.7628711982160998,1.0000000003131124,0.9999999999999998,1.0
0.0,400,0.4477941358564841,0.7652199942213012,1.0,1.0,1.0
0.001,800,0.4420298881731268,0.7595054837731561,1.0000000490161685,1.0,1.0
0.0,800,0.4401752447994616,0.7573944259672774,1.0,1.0,1.0
0.001,1600,0.44301281492783656,0.7592459781466937,0.9999999982436134,1.0,1.0
0.0,1600,0.44291851977511204,0.7583160472178652,1.0,1.0,1.0
