Noise,N,x0,x1,x2,x3,x4
0.0,100,-0.02561639981895037,0.4918290928265054,0.4969644226665205,-0.0007469768785799278,-1.8300681898545473e-05
0.0,100,0.4996992877840712,-0.003836401255432853,0.004373981345599673,0.5000125147777431,-1.4448434274243366e-05
0.0,100,0.4929703417267639,0.052895898180896815,0.5262641173406661,0.0006457480724599327,0.0002118418327776421
0.0,100,-0.050971073548942036,0.49740324012258597,0.005528204062079951,0.5038283225562005,0.003732035840514672
0.0,100,0.00016808935388811487,-0.0037331511733333647,-3.507330961807068e-05,-1.3627127130357975e-05,0.999986026299168
0.001,100,0.036171386772630335,0.4965805725097355,0.4908339912301359,-0.0001350061772189799,9.955293837801434e-05
0.001,100,0.9925902529827444,-0.08033532222162537,-0.041308785853667616,-0.0002342646206376704,-0.00011358494401639812
0.001,100,0.08533503755406475,0.5017680057969793,0.4978350814435206,0.002881572125127548,0.0020033290679840146
0.001,100,-0.00028596529058959433,-0.002977509527686105,5.392611790145326e-06,0.4999916819122387,0.4999941929311376
0.001,100,-0.00013520796785903148,-0.0018673950050099863,7.840020918497531e-07,0.4999941834338541,0.4999959767875691
0.0,200,-0.0041156825675342686,0.9999635223627956,0.003127503215258323,-0.0003171240464748019,-2.601744322235048e-07
0.0,200,0.9999669019418548,0.004087364367455659,0.002299734059548892,-9.358262340367692e-05,-2.749417583966393e-07
0.0,200,-0.0022638368954921422,-0.003158854164580073,0.9999713478993204,7.606400437258476e-07,2.127104779726944e-09
0.0,200,9.071943840766115e-05,0.0003179471604189424,2.3529350119335082e-06,0.9999998906734494,-1.680199882822081e-10
0.0,200,2.7260475614509985e-07,2.626267155892133e-07,1.7504901928725258e-09,-4.7281694336751566e-11,0.9999999999998582
0.001,200,-0.011118514796093376,0.486587181417492,0.4992728724015738,-0.0010745455012904901,-1.6769460026146904e-05
0.001,200,0.9776999670874499,0.1395479933299764,0.013322591542857923,0.04963773368644898,0.0007844831091829843
0.001,200,-0.14249863467681725,0.4781652482293816,0.5100522795571565,0.03695275972518333,0.0005838730079886639
0.001,200,-0.0005875226248420138,-0.0007812955575879597,-1.5859475789633412e-05,0.4999392416282653,0.4999990399721048
0.001,200,-0.037197454533444564,-0.04945667086846102,-0.001003742530639541,0.4961546224350105,0.4999392401439819
0.0,400,0.4963863869304394,0.5068676415406723,0.02535249739993836,-7.50746748318994e-07,-1.565724888146451e-06
0.0,400,0.4740154323287191,0.027942076732991383,0.4983189490281441,-1.3514223884741407e-05,-2.8273440547913286e-05
0.0,400,-0.005197329636622978,0.4996367128420022,0.4746428653895383,-0.0002605446061541433,-0.0005450944053667335
0.0,400,-5.980502765358858e-06,0.0005457979082988772,6.375502706608789e-07,0.4999998575953032,0.4999997020700694
0.0,400,-2.859384899919945e-06,0.0002608786741216936,3.0473838794529283e-07,0.4999999319332742,0.4999998575951822
0.001,400,0.0023350933516557595,0.5043819592763192,0.4987922464704064,-4.403298064367235e-05,1.4533508930825088e-05
0.001,400,0.9976438038227994,-0.048259172199258855,-0.003482820490433826,0.0004622248341177046,-0.00018488467406088717
0.001,400,0.04981929962180614,0.4987182464605204,0.4953922251191102,-0.009054928573803692,0.0036156617644132268
0.001,400,0.0004166788400752056,0.00906277318637352,-4.286333455623221e-05,0.9999177829085182,3.2846226482290364e-05
0.001,400,-0.00016605761812299785,-0.0036155631466978297,1.7098074266514252e-05,3.281127807761292e-05,0.9999868916749886
0.0,800,-0.00030498652173175284,0.5015142658191882,0.5003835239960254,-1.1036786349186373e-07,-2.3638027117169143e-05
0.0,800,0.9944827956449308,0.0742581597054553,-0.00047512131318016817,-5.3259971178180805e-06,-0.0011270472462762606
0.0,800,-0.0008161982241709054,0.01507022851582056,0.4999762727925817,-1.1355150167325385e-06,0.4997596735531878
0.0,800,-5.557912195807357e-06,7.302964779667892e-05,-1.1079204380513847e-07,0.4999999946348448,0.4999988644892434
0.0,800,-0.07406216487924003,0.4942403248962395,-0.0015140417755834256,0.4999269555139601,-0.015459556650636537
0.001,800,0.9977463765661704,0.05278201770094643,0.006940906885903607,-0.002882100090677196,0.01098608869493068
0.001,800,-0.005588829392303372,0.5051416864165784,0.011284730016383072,0.4927720961644708,-0.010885252636483342
