Noise,N,0
0.0010,100,1.8933
0.0000,100,1.9037
0.0010,200,1.5082
0.0000,200,1.4310
0.0010,400,1.1380
0.0000,400,1.2670
0.0010,800,0.9612
0.0000,800,1.1719
0.0010,1600,0.6941
0.0000,1600,0.9256
