Noise,N,0
0.001,100,1.8652601577621264
0.0,100,1.884456308434521
0.001,200,1.5183118310213717
0.0,200,1.4302238332637691
0.001,400,1.133172574759194
0.0,400,1.267428341440521
0.001,800,0.9477078593042692
0.0,800,1.1719931019041394
0.001,1600,0.8184891427256284
0.0,1600,1.0296565210685775
