Noise,N,0,1,2,3,4
0.0000,100,0.0631,0.0945,0.1556,0.5442,1.0000
0.0250,100,0.0143,0.0201,0.2412,0.2550,1.0000
0.0000,200,0.0485,0.1556,0.4938,0.6356,1.0000
0.0250,200,0.1684,0.3153,0.8047,0.9776,1.0000
0.0000,400,0.0055,0.0630,0.1726,0.4424,1.0000
0.0250,400,0.1260,0.1385,0.1820,0.4042,1.0000
0.0000,800,0.2167,0.3266,0.4328,0.5978,1.0000
0.0250,800,0.2891,0.3537,0.3761,0.5318,1.0000
0.0000,1600,0.0080,0.3458,0.3894,0.7000,1.0000
0.0250,1600,0.0523,0.1772,0.2781,0.6142,1.0000
