Noise,N,0
0.0000,100,-121.9759
0.0010,100,-118.1205
0.0000,200,-235.7730
0.0010,200,-221.9642
0.0000,400,-421.9690
0.0010,400,-450.7162
0.0000,800,-385.4291
0.0010,800,-648.8483
0.0000,1600,-881.2466
0.0010,1600,-505.3525
