Noise,N,0
0.0,100,-98.43555406190944
0.025,100,-127.32655341342763
0.0,200,-224.9319326915816
0.025,200,-195.99675033970038
0.0,400,-356.2634618616602
0.025,400,-359.3172756717739
0.0,800,-634.0098667603168
0.025,800,-689.5389214632968
0.0,1600,-87.36012950614521
0.025,1600,-1060.853061880536
