Noise,N,2
0.0000,100,0.8283
0.0010,100,0.8642
0.0000,200,0.9111
0.0010,200,0.7505
0.0000,400,0.9014
0.0010,400,1.0039
0.0000,800,1.1286
0.0010,800,1.0983
0.0000,1600,0.5045
0.0010,1600,0.6161
