Noise,N,0
0.0000,100,0.9479
0.0010,100,0.7891
0.0000,200,0.9069
0.0010,200,0.9018
0.0000,400,0.9464
0.0010,400,0.8609
0.0000,800,0.8326
0.0010,800,0.8430
0.0000,1600,0.7635
0.0010,1600,0.7547
