Noise,N,0
0.0,100,-127.4398227396513
0.001,100,-108.10719650491396
0.0,200,-220.93345156664952
0.001,200,-225.94861151422097
0.0,400,-436.29647090154333
0.001,400,-435.9346043737139
0.0,800,-866.1055005302463
0.001,800,-870.5076067412787
0.0,1600,-1720.9644616483188
0.001,1600,-1740.4530605072428
