Noise,N,0
0.0000,100,-123.9628
0.0010,100,-105.3602
0.0000,200,-222.1254
0.0010,200,-222.0592
0.0000,400,-312.9683
0.0010,400,-420.3842
0.0000,800,-120.4387
0.0010,800,-686.1776
0.0000,1600,-602.2701
0.0010,1600,-1317.8130
