Noise,N,0,1,2,3,4
0.0000,100,1.1964,2.5284,0.5565,0.5749,0.6158
0.0010,100,0.7313,0.6353,0.4769,2.8471,2.1432
0.0000,200,0.8908,0.4613,0.9128,0.6283,0.9962
0.0010,200,1.7207,0.8795,0.4675,0.4867,1.4468
0.0000,400,0.5360,0.7483,0.5318,1.0197,1.2433
0.0010,400,0.8034,0.8501,0.6972,0.6016,0.6241
0.0000,800,0.6920,0.8504,1.9766,1.3984,0.3952
0.0010,800,0.7696,0.8232,0.4259,1.2326,0.7125
0.0000,1600,0.9971,0.4479,0.8073,0.5528,0.9230
0.0010,1600,0.8425,0.7943,0.7607,0.4089,1.5157
