Noise,N,0
0.0,100,1e-05
0.025,100,0.4476215632882782
0.0,200,1e-05
0.025,200,0.011836251182489809
0.0,400,1e-05
0.025,400,0.006436859347844529
0.0,800,1e-05
0.025,800,0.002123993610192464
0.0,1600,1e-05
0.025,1600,0.0009327385367695877
