Noise,N,0,1,2,3,4
0.0000,100,0.0631,0.0262,0.0383,0.2418,0.0569
0.0250,100,0.0143,0.0057,0.2144,0.0046,0.3742
0.0000,200,0.0485,0.0832,0.1800,0.0133,0.0150
0.0250,200,0.1684,0.0731,0.0590,0.0130,0.0020
0.0000,400,0.0055,0.0120,0.0528,0.0767,0.1578
0.0250,400,0.1260,0.0095,0.0252,0.0977,0.0506
0.0000,800,0.2167,0.0470,0.0179,0.0232,0.0134
0.0250,800,0.2891,0.0232,0.0038,0.0096,0.0396
0.0000,1600,0.0080,0.3301,0.0087,0.0206,0.0217
0.0250,1600,0.0523,0.1159,0.0226,0.0087,0.1037
