Noise,N,0
0.1019,100,-75.9965
0.0477,100,-58.7625
0.0100,100,-77.4182
0.1011,200,-171.7694
0.0519,200,-153.0391
0.0099,200,-140.3132
0.1009,400,-322.8779
0.0498,400,-226.1084
0.0103,400,-232.5507
0.0979,800,-641.2378
0.0498,800,-496.9628
0.0103,800,-403.4336
0.1004,1600,-1433.5512
0.0508,1600,-1120.4068
0.0101,1600,-853.0168
