Noise,N,0,1
0.1,100,0.4321217361823021,1.0
0.05,100,0.4885959400555273,1.0
0.01,100,0.4780454978878097,1.0
0.1,200,0.4527839431689502,1.0
0.05,200,0.4462395731927485,1.0
0.01,200,0.5020357033432064,1.0
0.1,400,0.4284878463953143,1.0
0.05,400,0.4792310245729619,1.0
0.01,400,0.5008504631158152,1.0
0.1,800,0.4234826623854661,1.0
0.05,800,0.4464365418910141,1.0
0.01,800,0.4952058516046889,1.0
0.1,1600,0.455128478740236,1.0
0.05,1600,0.4492748466980796,1.0
0.01,1600,0.5075735968788879,1.0
