Noise,N,0
0.10193904662223141,100,0.4836585400556616
0.047668108666974345,100,0.4954875929216812
0.009963869453894809,100,0.5254668587807829
0.10109956296308613,200,0.5047699055416833
0.05193671975522477,200,0.5066226273516763
0.009921952585651721,200,0.5141010324975404
0.10085027919177897,400,0.5040701903403861
0.04982767210437914,400,0.5055030376243153
0.010264865626140825,400,0.5122668443031921
0.09787977810795419,800,0.5107385121924375
0.04977222035632235,800,0.5110135552028048
0.010262218248538449,800,0.5178274398598162
0.1003938914682824,1600,0.5164417896016485
0.05083580888475029,1600,0.5180418467873847
0.010064916286619062,1600,0.5207991080458947
