Noise,N,0
0.1019,100,0.9052
0.0477,100,0.9417
0.0100,100,1.0440
0.1011,200,0.9810
0.0519,200,0.9769
0.0099,200,0.9464
0.1009,400,0.8487
0.0498,400,0.8387
0.0103,400,0.8918
0.0979,800,0.8185
0.0498,800,0.8333
0.0103,800,0.8559
0.1004,1600,0.8346
0.0508,1600,0.8411
0.0101,1600,0.7775
