Noise,N,0
0.1019,100,0.4837
0.0477,100,0.4955
0.0100,100,0.5255
0.1011,200,0.5048
0.0519,200,0.5066
0.0099,200,0.5141
0.1009,400,0.5041
0.0498,400,0.5055
0.0103,400,0.5123
0.0979,800,0.5107
0.0498,800,0.5110
0.0103,800,0.5178
0.1004,1600,0.5164
0.0508,1600,0.5180
0.0101,1600,0.5208
