Noise,N,0
0.10193904662223141,100,0.9051587444092568
0.047668108666974345,100,0.9416680459236222
0.009963869453894809,100,1.044010291343616
0.10109956296308613,200,0.9810106423335676
0.05193671975522477,200,0.9769023551125502
0.009921952585651721,200,0.9463707088790451
0.10085027919177897,400,0.8487395832809046
0.04982767210437914,400,0.8386589326659907
0.010264865626140825,400,0.891796862526024
0.09787977810795419,800,0.8185377289973776
0.04977222035632235,800,0.8333297754881469
0.010262218248538449,800,0.8558588343241562
0.1003938914682824,1600,0.8346376022553218
0.05083580888475029,1600,0.8411102078198521
0.010064916286619062,1600,0.7775108197894156
