Noise,N,0
0.10193904662223141,100,0.2408970080306805
0.047668108666974345,100,0.17024116458037986
0.009963869453894809,100,0.1967874274056014
0.10109956296308613,200,0.009510173277151935
0.05193671975522477,200,0.002543463632839377
0.009921952585651721,200,8.803720649956648e-05
0.10085027919177897,400,0.010078877571980735
0.04982767210437914,400,0.002553108050605025
0.010264865626140825,400,0.0001046303794179867
0.09787977810795419,800,0.009474529634455123
0.04977222035632235,800,0.002452724012713452
0.010262218248538449,800,0.00010373093399864328
0.1003938914682824,1600,0.009905162047834115
0.05083580888475029,1600,0.0026017801983763264
0.010064916286619062,1600,0.00010270052901369588
