Noise,N,0
0.1019,100,-59.8180
0.0477,100,-65.6988
0.0100,100,-94.9425
0.1011,200,-48.2757
0.0519,200,-133.0549
0.0099,200,-333.8054
0.1009,400,-186.5458
0.0498,400,-400.5932
0.0103,400,-867.3428
0.0979,800,-512.8067
0.0498,800,-980.7790
0.0103,800,-2040.7624
0.1004,1600,-1157.5898
0.0508,1600,-2145.0516
0.0101,1600,-4479.7483
