Noise,N,0,1,2,3,4
0.1019,100,0.7506,0.9994,0.9994,1.0000,1.0000
0.0477,100,0.6953,0.9702,0.9703,0.9827,1.0000
0.0100,100,0.6794,0.9688,0.9688,0.9688,1.0000
0.1011,200,0.5048,0.9999,1.0000,1.0000,1.0000
0.0519,200,0.4981,1.0000,1.0000,1.0000,1.0000
0.0099,200,0.4996,1.0000,1.0000,1.0000,1.0000
0.1009,400,0.4989,1.0000,1.0000,1.0000,1.0000
0.0498,400,0.5018,1.0000,1.0000,1.0000,1.0000
0.0103,400,0.5021,1.0000,1.0000,1.0000,1.0000
0.0979,800,0.5006,1.0000,1.0000,1.0000,1.0000
0.0498,800,0.5024,1.0000,1.0000,1.0000,1.0000
0.0103,800,0.5010,1.0000,1.0000,1.0000,1.0000
0.1004,1600,0.5009,1.0000,1.0000,1.0000,1.0000
0.0508,1600,0.4987,1.0000,1.0000,1.0000,1.0000
0.0101,1600,0.5010,1.0000,1.0000,1.0000,1.0000
