Noise,N,0
0.1019,100,-59.9826
0.0477,100,-67.3353
0.0100,100,-96.0553
0.1011,200,-47.8828
0.0519,200,-133.1278
0.0099,200,-333.9455
0.1009,400,-184.5167
0.0498,400,-402.0402
0.0103,400,-867.3357
0.0979,800,-512.8203
0.0498,800,-981.4074
0.0103,800,-2040.0238
0.1004,1600,-1157.6723
0.0508,1600,-2145.0552
0.0101,1600,-4479.7503
