Noise,N,0
0.1,100,-75.99653393235643
0.05,100,-58.76248280768896
0.01,100,-77.41817545214249
0.1,200,-171.7694362565286
0.05,200,-153.03908860899466
0.01,200,-140.313175657243
0.1,400,-322.87785129813324
0.05,400,-226.1083689488673
0.01,400,-232.55070238427953
0.1,800,-641.2378159544237
0.05,800,-496.9627934220305
0.01,800,-403.433626012217
0.1,1600,-1433.551178888309
0.05,1600,-1120.4068328579126
0.01,1600,-853.0168460447121
