Noise,N,0
0.1019,100,0.6837
0.0477,100,1.0029
0.0100,100,1.0714
0.1011,200,1.0843
0.0519,200,1.0258
0.0099,200,0.9900
0.1009,400,0.9087
0.0498,400,0.9171
0.0103,400,0.9051
0.0979,800,0.8560
0.0498,800,0.8584
0.0103,800,0.8580
0.1004,1600,0.8826
0.0508,1600,0.8511
0.0101,1600,0.7614
